,Unnamed: 0,COLUPC,L4,L5,VOL_EQ,IRI_KEY,WEEK,UNITS,DOLLARS,TYPE_DISPEN_ASSORTED,TYPE_DISPEN_POP-UP,TYPE_DISPEN_TEAR OPEN,TYPE_DISPEN_TOP & SIDE OPENING,TYPE_DISPEN_TOP OPENING,BRAND_SALES,UNIT_PRICE,SHEET_PRICE,SALES_SHARE,WEIGHTED_AVG_PRICE,WEIGHTED_AVG_DISPLAY,WEIGHTED_AVG_PR,WEIGHTED_AVG_S_ASSORTED,WEIGHTED_AVG_S_EXTRALARGE,WEIGHTED_AVG_S_FAMILY,WEIGHTED_AVG_S_FULLSIZE,WEIGHTED_AVG_S_JUNIOR,WEIGHTED_AVG_S_MISSING,WEIGHTED_AVG_S_POCKET,WEIGHTED_AVG_S_REGULAR,WEIGHTED_AVG_S_TRAVEL,WEIGHTED_AVG_2PLY,WEIGHTED_AVG_3PLY,WEIGHTED_AVG_FA,WEIGHTED_AVG_F_A+,WEIGHTED_AVG_F_B,WEIGHTED_AVG_F_C,WEIGHTED_AVG_F_NONE,WEIGHTED_AVG_ADD_ALOEVERA,WEIGHTED_AVG_ADD_ALOEVERA_LOTION,WEIGHTED_AVG_ADD_ASSORTED,WEIGHTED_AVG_ADD_LOTION,WEIGHTED_AVG_ADD_MENTHOL,WEIGHTED_AVG_ADD_MISSING,WEIGHTED_AVG_ADD_NO,WEIGHTED_AVG_ADD_NO_DIP,WEIGHTED_AVG_ADD_NOLOTION,WEIGHTED_AVG_C_ASSORTED,WEIGHTED_AVG_C_ASSORTEDPRINT,WEIGHTED_AVG_C_HOLIDAY,WEIGHTED_AVG_C_MISSING,WEIGHTED_AVG_C_PRINT,WEIGHTED_AVG_C_WHITE,store_200171,store_200633,store_217804,store_220159,store_220679,store_222077,store_223759,store_225023,store_234702,store_234748,store_242224,store_244092,store_247176,store_252139,store_252147,store_252570,store_253139,store_255563,store_258282,store_259495,store_264203,store_266481,store_266824,store_267699,store_271172,store_271962,store_274125,store_276392,store_277330,store_278346,store_278571,store_283639,store_284950,store_286951,store_288066,store_291278,store_291506,store_292593,store_293336,store_532828,store_536067,store_646857,store_647512,store_648235,store_648459,store_649405,store_657004,store_657979,store_668871,store_684023,KL_WEIGHTED_AVG_PRICE,KL_WEIGHTED_AVG_DISPLAY,KL_WEIGHTED_AVG_PR,SC_WEIGHTED_AVG_PRICE,SC_WEIGHTED_AVG_DISPLAY,SC_WEIGHTED_AVG_PR,DOLLAR_SALES
639,406,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1135,58,87.0,0,0,0,0,1,40888.0,1.5,0.0234375,0.09078458227352768,0.01338901389160634,0.0,0.0,0.0,0.0,0.5881432205047936,0.09078458227352768,0.0,0.32107219722167873,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.3936607317550381,0.0,0.0,0.0,0.33692036783408336,0.0,0.0,0.2694189004108785,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087956867446838,0.0,0.0,0.009166061339790154,0.0,0.0,87.0
640,632,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1136,56,84.0,0,0,0,0,1,26728.0,1.5,0.0234375,0.13409158934450766,0.01359061658186172,0.0,0.0,0.0,0.0,0.5872493265489375,0.13409158934450766,0.0,0.2786590841065549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3926967973660581,0.0,0.0,0.0,0.3406165818617181,0.0,0.0,0.2666866207722239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010755355129650509,0.0,0.0,0.00839233382345485,0.0,0.6763169903158748,84.0
641,409,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1137,75,112.5,0,0,0,0,1,35856.0,1.5,0.0234375,0.13386880856760375,0.01388219544846051,0.0,0.0,0.0,0.0,0.5702811244979921,0.13386880856760375,0.0,0.29585006693440424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46720214190093706,0.0,0.0,0.0,0.2797858099062918,0.0,0.0,0.2530120481927711,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01069817915116862,0.0,0.0,0.009394033621611116,0.0,0.0,112.5
642,68,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1138,49,73.5,0,0,0,0,1,21928.0,1.5,0.0234375,0.14301349872309374,0.013409795695001824,0.0,0.0,0.0,0.0,0.5056548704852244,0.14301349872309374,0.0,0.35133163079168184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4188252462604889,0.0,0.0,0.0,0.2561109084275812,0.0,0.0,0.32506384531192994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01058931946331787,0.0,0.0,0.009723033443240698,0.0,0.0,73.5
643,636,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1139,49,73.5,0,0,0,0,1,27096.0,1.5,0.0234375,0.11573664009447887,0.013825287865367582,0.0,0.0,0.0,0.0,0.6430469441984057,0.11573664009447887,0.0,0.2412164157071155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4452317685267198,0.0,0.0,0.0,0.33953351048125185,0.0,0.0,0.2152347209920284,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010727764177886578,0.0,0.0,0.008901555369283784,0.0,0.0,73.5
644,19,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1140,57,85.5,0,0,0,0,1,25632.0,1.5,0.0234375,0.14232209737827714,0.014134285268414482,0.0,0.0,0.0,0.0,0.6910112359550562,0.14232209737827714,0.0,0.16666666666666669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4962546816479401,0.0,0.0,0.0,0.3520599250936329,0.0,0.0,0.15168539325842698,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011131919004137278,0.0,0.0,0.0074641799084298405,0.5575006733099919,0.5575006733099919,85.5
645,140,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1141,68,102.0,0,0,0,0,1,34512.0,1.5,0.0234375,0.1261010662957812,0.014678952248493278,0.0,0.0,0.0,0.0,0.7635605006954103,0.1261010662957812,0.0,0.11033843300880852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4932777005099676,0.0,0.0,0.0,0.4316179879462215,0.0,0.0,0.07510431154381085,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01117067736624703,0.0,0.0,0.008212053185978242,0.4351580037989984,0.0,102.0
646,874,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1142,17,25.5,0,0,0,0,1,19832.0,1.5,0.0234375,0.05486083098023396,0.012730939895118998,0.0,0.0,0.0,0.0,0.6317063331988705,0.05486083098023396,0.0,0.31343283582089554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4033884630899556,0.0,0.0,0.0,0.3025413473174667,0.0,0.0,0.2940701895925777,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011708962646241557,0.0,0.0,0.007588554556901567,0.10485866875081412,0.6096131301289566,25.5
647,120,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1143,24,36.0,0,0,0,0,1,21232.0,1.5,0.0234375,0.07234363225320271,0.013791446872645064,0.0,0.0,0.0,0.0,0.6782215523737753,0.07234363225320271,0.0,0.2494348153730219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3911077618688772,0.0,0.0,0.0,0.42577241899020346,0.0,0.0,0.18311981914091932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011592862835521786,0.0,0.028397000905299487,0.008841632256497449,0.0,0.0,36.0
648,1071,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1144,72,108.0,0,0,0,0,1,27992.0,1.5,0.0234375,0.16461846241783368,0.013887896541869105,0.0,0.0,0.0,0.0,0.5761646184624178,0.16461846241783368,0.0,0.2592169191197485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4578450985995999,0.0,0.0,0.0,0.28751071734781364,0.0,0.0,0.25464418405258643,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01074417889620756,0.0,0.03414613956458498,0.00936846447354852,0.0,0.0,108.0
649,178,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1145,71,106.5,0,0,0,0,1,29792.0,1.5,0.0234375,0.15252416756176154,0.014185016111707844,0.0,0.0,0.0,0.0,0.5848549946294307,0.15252416756176154,0.0,0.2626208378088077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5585392051557465,0.0,0.0,0.0,0.2239527389903329,0.0,0.0,0.21750805585392047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011584280520914815,0.05522065252404399,0.0,0.006248823529411765,0.0,0.54,106.5
650,1074,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1146,44,66.0,0,0,0,0,1,89600.0,1.5,0.0234375,0.03142857142857143,0.008793861607142857,0.6653571428571429,0.7907142857142858,0.0,0.0,0.2667857142857143,0.03142857142857143,0.0,0.7017857142857145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7907142857142858,0.0,0.20928571428571427,0.0,0.2082142857142857,0.0,0.0,0.0,0.12642857142857142,0.0,0.0,0.6653571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011505093528568905,0.10834789094549238,0.0,0.009594052224371373,0.0,0.0,66.0
651,685,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1147,51,76.5,0,0,0,0,1,30160.0,1.5,0.0234375,0.10822281167108752,0.013710212201591509,0.0,0.0,0.0,0.0,0.5681697612732095,0.10822281167108752,0.0,0.3236074270557029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5045092838196287,0.0,0.0,0.0,0.2376657824933687,0.0,0.0,0.25782493368700266,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011739651043448512,0.08210742387957577,0.0,0.008742198370105345,0.28622540250447226,0.0,76.5
652,1177,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1148,74,111.0,0,0,0,0,1,41840.0,1.5,0.0234375,0.11319311663479925,0.013492590822179731,0.0,0.0,0.0,0.0,0.5575525812619503,0.11319311663479925,0.0,0.3292543021032505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4883365200764819,0.0,0.0,0.0,0.23288718929254296,0.0,0.0,0.2787762906309752,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011933909367411313,0.044533727037296994,0.0,0.007308032145411706,0.0,0.5276223334876089,111.0
653,217,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1149,73,109.5,0,0,0,0,1,42848.0,1.5,0.0234375,0.10903659447348768,0.013708691187453324,0.0,0.0,0.0,0.0,0.541075429424944,0.10903659447348768,0.0,0.3498879761015684,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.4652725914861837,0.0,0.0,0.0,0.2625093353248693,0.0,0.0,0.27221807318894703,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011448637067015837,0.0,0.0,0.009589287404182831,0.0,0.0,109.5
654,653,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1150,470,587.55,0,0,0,0,1,70984.0,1.2501063829787231,0.019532912234042552,0.4237574664713175,0.01562521131522597,0.4237574664713175,0.5040009016116308,0.0,0.0,0.34080919643863405,0.4237574664713175,0.0,0.2354333370900485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5040009016116308,0.0,0.4959990983883692,0.0,0.6408204665840188,0.0,0.0,0.0,0.2039896314662459,0.0,0.0,0.15518990194973514,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011569768304810534,0.0,0.0,0.009346312124089902,0.0,0.0,587.55
655,55,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1151,61,91.5,0,0,0,0,1,36584.0,1.5,0.0234375,0.10671331729717907,0.013902799037830744,0.0,0.0,0.0,0.0,0.6494642466652089,0.10671331729717907,0.0,0.2438224360376121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5554340695385961,0.0,0.0,0.0,0.24972665646184125,0.0,0.0,0.19483927399956266,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011586787708055246,0.0,0.0,0.008674698795180723,0.9562937944245602,0.632202449967233,91.5
656,1740,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1152,45,67.5,0,0,0,0,1,39200.0,1.5,0.0234375,0.07346938775510205,0.013505102040816327,0.0,0.0,0.0,0.0,0.5804081632653061,0.07346938775510205,0.0,0.3461224489795918,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.4848979591836735,0.0,0.0,0.0,0.25061224489795914,0.0,0.0,0.2644897959183673,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011730653826370232,0.0,0.0,0.00948263725950258,0.0,0.0,67.5
657,1387,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1153,58,87.0,0,0,0,0,1,39336.0,1.5,0.0234375,0.09436648362822858,0.013779743746186698,0.0,0.0,0.0,0.0,0.6625991458206223,0.09436648362822858,0.0,0.2430343705511491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5702664226154159,0.0,0.0,0.0,0.2485255236933089,0.0,0.0,0.1812080536912752,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011913235191064778,0.0,0.00848997105324155,0.009260167413545278,0.0,0.0,87.0
658,438,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1154,72,108.0,0,0,0,0,1,46336.0,1.5,0.0234375,0.09944751381215468,0.01346167127071823,0.0,0.0,0.0,0.0,0.6464088397790055,0.09944751381215468,0.0,0.2541436464088398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4879143646408839,0.0,0.0,0.0,0.28832872928176795,0.0,0.0,0.22375690607734808,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117443664470526,0.0,0.0,0.00923743691024797,0.0,0.0,108.0
659,885,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1155,47,70.5,0,0,0,0,1,32192.0,1.5,0.0234375,0.09343936381709744,0.013216016401590456,0.0,0.0,0.0,0.0,0.5188866799204771,0.09343936381709744,0.0,0.3876739562624255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4065606361829026,0.0,0.0,0.0,0.2713717693836978,0.0,0.0,0.3220675944333996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011724833501429513,0.0,0.0,0.007167442672564311,0.5831684320800838,0.7245955069258527,70.5
660,540,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1156,70,105.0,0,0,0,0,1,37800.0,1.5,0.0234375,0.11851851851851852,0.013183068783068784,0.0,0.0,0.0,0.0,0.5219047619047619,0.11851851851851852,0.0,0.3595767195767196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4385185185185185,0.0,0.0,0.0,0.2357671957671957,0.0,0.0,0.3257142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011753642117954386,0.28507317726648584,0.0,0.009076347305389221,0.0,0.0,105.0
661,114,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1157,57,85.5,0,0,0,0,1,41224.0,1.5,0.0234375,0.08849214050067923,0.01287187075490006,0.0,0.0,0.0,0.0,0.5379390646225499,0.08849214050067923,0.0,0.3735687948767709,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.44828255385212495,0.0,0.0,0.0,0.22161847467494666,0.0,0.0,0.33009897147292844,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011318601467563728,0.0,0.2896200035034678,0.009033080365829926,0.0,0.0,85.5
662,358,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1158,64,96.0,0,0,0,0,1,56144.0,1.5,0.0234375,0.07295525790823597,0.012604908805927613,0.0,0.3616414933029353,0.0,0.0,0.664291821031633,0.07295525790823597,0.0,0.2627529210601311,0.0,0.0,0.0,1.0,0.0,0.3616414933029353,0.0,0.0,0.0,0.6383585066970648,0.0,0.4576802507836991,0.0,0.0,0.0,0.31148475349102306,0.0,0.0,0.2308349957252779,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011657330679135226,0.0,0.0,0.00814044230640743,0.0,0.4690318701142514,96.0
663,779,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1159,74,111.0,0,0,0,0,1,35712.0,1.5,0.0234375,0.13261648745519716,0.013791722670250896,0.0,0.06093189964157706,0.0,0.0,0.5524193548387096,0.13261648745519716,0.0,0.3149641577060932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4431003584229391,0.0,0.0,0.0,0.2302867383512545,0.0,0.0,0.32661290322580644,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010737518625398441,0.5884682849544502,0.510406646673834,0.008995209476526435,0.0,0.0,111.0
664,1766,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1160,53,79.5,0,0,0,0,1,37576.0,1.5,0.0234375,0.09027038535235256,0.014057377049180328,0.0,0.06472216308281882,0.0,0.0,0.6553119012135405,0.09027038535235256,0.0,0.25441771343410685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4313391526506281,0.0,0.0,0.0,0.3099850968703428,0.0,0.0,0.25867575047902913,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997967747690448,0.0,0.0,0.0075674191800614065,0.0,0.7407982662091385,79.5
665,544,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1161,38,57.0,0,0,0,0,1,35944.0,1.5,0.0234375,0.06766080569775205,0.013230024482528377,0.0,0.056977520587580675,0.0,0.0,0.5869129757400401,0.06766080569775205,0.0,0.3454262185622079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3921655909192077,0.0,0.0,0.0,0.2653015802359225,0.0,0.0,0.3425328288448698,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939421810820903,0.0,0.6060177269422009,0.010100286965715148,0.0,0.0,57.0
666,546,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1162,69,103.5,0,0,0,0,1,68400.0,1.5,0.0234375,0.06456140350877193,0.010594590643274854,0.0,0.6396491228070177,0.0,0.0,0.49157894736842106,0.06456140350877193,0.0,0.4438596491228071,0.0,0.0,0.0,1.0,0.0,0.6031578947368422,0.0,0.0,0.0,0.3968421052631579,0.0,0.4077192982456141,0.0,0.0,0.0,0.11859649122807014,0.0,0.0,0.4736842105263159,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011842989285316264,0.0,0.0,0.009515858493443122,0.04589813967673071,0.0,103.5
667,1197,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1163,41,61.5,0,0,0,0,1,39880.0,1.5,0.0234375,0.06579739217652959,0.012848796389167505,0.0,0.05135406218655968,0.0,0.0,0.6391173520561685,0.06579739217652959,0.0,0.2950852557673019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4774322968906721,0.0,0.0,0.0,0.15967903711133402,0.0,0.0,0.36288866599799396,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011973867874877005,0.0,0.0,0.007991013869896464,0.03281890994334831,0.7114280132838445,61.5
668,1200,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1164,81,121.5,0,0,0,0,1,51392.0,1.5,0.0234375,0.10087173100871732,0.013088418430884185,0.0,0.024906600249066,0.0,0.0,0.6220423412204235,0.10087173100871732,0.0,0.2770859277708593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4819427148194272,0.0,0.0,0.0,0.16500622665006226,0.0,0.0,0.3530510585305106,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011950884294150518,0.0,0.0,0.009317087800854764,0.0,0.0,121.5
669,550,13700031680,PROCTER & GAMBLE,PUFFS PLUS,0.64,247176,1165,63,94.5,0,0,0,0,1,53824.0,1.5,0.0234375,0.07491082045184304,0.012528054399524377,0.0,0.0,0.0,0.0,0.6461058263971462,0.07491082045184304,0.0,0.27898335315101075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4360879904875149,0.0,0.0,0.0,0.13852556480380498,0.0,0.0,0.42538644470868026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011704824057514421,0.0,0.0,0.009828657939264405,0.017454804524000354,0.0,94.5
